application_id,applicant_id,product_code,decision_date,decision_status,approved_amount,approved_term_length,doc_id,policy_doc_id,rule_id_triggered,active_flag
LA-29544,AP-10404,MNT-01,4/9/2026 8:08,Approved,26,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-24947,AP-10405,MNT-06,7/28/2026 7:08,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-52220,AP-10406,MNT-01,5/14/2026 19:33,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-93701,AP-10407,MNT-01,2/22/2026 10:38,Approved,36,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-23984,AP-10408,MNT-01,6/20/2026 8:37,Approved,29,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-21819,AP-10409,MNT-03,3/21/2026 7:35,Approved,27,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-30329,AP-10410,MNT-01,5/20/2026 14:52,Approved,32,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-14959,AP-10411,REV-02,3/17/2026 18:22,Approved,44,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-87491,AP-10412,REV-02,7/19/2026 10:11,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-87682,AP-10413,MNT-01,4/7/2026 11:47,Approved,23,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-72056,AP-10414,MNT-01,7/8/2026 1:35,Approved,14,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-50587,AP-10415,MNT-01,3/13/2026 11:24,Approved,41,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-93117,AP-10416,MNT-01,9/2/2026 5:16,Approved,17,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-35052,AP-10417,MNT-03,8/1/2026 4:44,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-37153,AP-10418,MNT-01,3/24/2026 19:44,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-05965,AP-10419,MNT-01,8/27/2026 16:13,Approved,32,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-69498,AP-10420,MNT-03,4/16/2026 9:57,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-33050,AP-10421,MNT-03,2/1/2026 11:42,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-72999,AP-10422,MNT-01,8/20/2026 8:40,Approved,42,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-29946,AP-10423,REV-02,5/6/2026 12:46,Approved,31,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-92019,AP-10424,MNT-01,6/15/2026 15:50,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-22416,AP-10425,MNT-01,8/20/2026 13:34,Approved,27,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-95775,AP-10426,REV-02,7/25/2026 6:07,Approved,47,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-15653,AP-10427,MNT-01,3/28/2026 10:48,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-84776,AP-10428,MNT-03,3/28/2026 17:56,Approved,47,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-89970,AP-10429,MNT-01,8/19/2026 6:56,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-98080,AP-10430,MNT-01,3/5/2026 4:39,Approved,18,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-34860,AP-10431,REV-02,6/17/2026 8:17,Approved,38,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-50248,AP-10432,MNT-03,8/3/2026 5:12,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-08113,AP-10433,MNT-01,2/4/2026 11:55,Approved,16,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-03087,AP-10434,MNT-03,3/14/2026 7:26,Approved,25,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-23990,AP-10435,MNT-03,8/29/2026 0:42,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-08682,AP-10436,MNT-03,2/18/2026 13:26,Approved,10,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-31419,AP-10437,MNT-01,7/31/2026 6:55,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-37893,AP-10438,MNT-01,3/16/2026 20:01,Approved,48,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-91050,AP-10439,MNT-01,7/18/2026 11:18,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-58007,AP-10440,MNT-01,2/1/2026 9:53,Approved,16,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-29817,AP-10441,REV-02,9/4/2026 5:32,Approved,24,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-85903,AP-10442,MNT-01,6/9/2026 23:47,Approved,21,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-00750,AP-10443,MNT-01,2/5/2026 14:42,Approved,33,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-09921,AP-10444,MNT-01,3/27/2026 1:27,Approved,28,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-44592,AP-10445,MNT-01,6/5/2026 1:08,Approved,19,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-14323,AP-10446,MNT-01,5/15/2026 12:27,Approved,35,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-86664,AP-10447,MNT-01,2/11/2026 9:13,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-46062,AP-10448,MNT-01,2/28/2026 13:00,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-66967,AP-10449,MNT-01,4/19/2026 18:56,Approved,35,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-11707,AP-10450,MNT-01,4/27/2026 4:01,Approved,44,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-04497,AP-10451,REV-02,3/28/2026 9:53,Approved,39,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-26165,AP-10452,MNT-03,2/3/2026 13:07,Approved,21,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-41824,AP-10453,MNT-03,4/18/2026 10:45,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-69944,AP-10454,REV-02,2/5/2026 0:30,Approved,37,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-62224,AP-10455,MNT-03,3/25/2026 23:10,Approved,28,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-90530,AP-10456,MNT-01,5/10/2026 12:00,Approved,24,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-01979,AP-10457,MNT-01,2/25/2026 7:28,Approved,16,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-84335,AP-10458,MNT-01,7/17/2026 0:16,Approved,24,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-82265,AP-10459,REV-02,2/24/2026 15:25,Approved,33,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-52917,AP-10460,MNT-01,2/18/2026 21:08,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-80351,AP-10461,MNT-10,3/12/2026 11:45,Approved,24,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-96901,AP-10462,MNT-06,3/4/2026 9:15,Approved,44,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-14483,AP-10463,REV-02,3/6/2026 13:50,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-64443,AP-10464,MNT-01,7/13/2026 14:42,Approved,34,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-08933,AP-10465,MNT-03,5/21/2026 4:30,Approved,28,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-74128,AP-10466,MNT-03,5/18/2026 15:25,Approved,34,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-73664,AP-10467,MNT-01,4/30/2026 16:33,Approved,23,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-35969,AP-10468,MNT-06,5/31/2026 4:34,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-78887,AP-10469,REV-02,6/20/2026 3:01,Approved,25,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-67441,AP-10470,MNT-01,4/22/2026 20:45,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-63127,AP-10471,REV-02,7/29/2026 20:22,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-92156,AP-10472,MNT-01,8/10/2026 1:39,Approved,38,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-21363,AP-10473,MNT-03,4/10/2026 1:14,Approved,15,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-21587,AP-10474,MNT-01,2/10/2026 17:35,Approved,38,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-40508,AP-10475,MNT-01,8/4/2026 7:23,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-61861,AP-10476,REV-02,2/3/2026 15:57,Approved,21,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-52689,AP-10477,REV-02,8/8/2026 3:59,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-45198,AP-10478,MNT-10,8/5/2026 1:34,Approved,38,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-43397,AP-10479,MNT-01,8/15/2026 23:51,Approved,37,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-90975,AP-10480,MNT-10,3/7/2026 20:12,Approved,27,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-82952,AP-10481,MNT-06,3/3/2026 21:28,Approved,31,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-44856,AP-10482,REV-02,3/12/2026 13:40,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-71458,AP-10483,MNT-04,7/16/2026 17:44,Approved,11,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-64429,AP-10484,MNT-01,8/31/2026 1:32,Approved,25,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-68316,AP-10485,MNT-01,7/17/2026 19:37,Approved,50,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-01269,AP-10486,MNT-01,7/20/2026 20:15,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-94395,AP-10487,REV-02,7/10/2026 4:03,Approved,27,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-37259,AP-10488,MNT-01,6/3/2026 9:49,Approved,28,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-55055,AP-10489,MNT-03,9/7/2026 0:19,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-22091,AP-10490,MNT-03,8/3/2026 13:02,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-68495,AP-10491,MNT-01,2/5/2026 14:28,Approved,41,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-47768,AP-10492,MNT-10,8/25/2026 4:40,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-76576,AP-10493,REV-02,4/26/2026 17:03,Approved,13,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-18571,AP-10494,MNT-06,6/27/2026 19:47,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-73792,AP-10495,MNT-01,6/6/2026 16:21,Approved,20,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-48436,AP-10496,REV-02,5/31/2026 22:53,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-51273,AP-10497,REV-02,6/8/2026 6:47,Approved,21,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-75937,AP-10498,MNT-01,2/6/2026 21:29,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-67945,AP-10499,REV-02,8/18/2026 4:51,Approved,44,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-90317,AP-10500,MNT-03,3/13/2026 2:43,Approved,27,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-90357,AP-10501,MNT-01,2/22/2026 22:25,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-67250,AP-10502,MNT-01,7/5/2026 4:55,Approved,42,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-21177,AP-10503,MNT-01,5/12/2026 2:33,Approved,19,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-84702,AP-10504,MNT-03,2/22/2026 13:36,Approved,49,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-80714,AP-10505,MNT-01,2/9/2026 15:11,Approved,19,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-02660,AP-10506,REV-02,4/21/2026 0:18,Approved,15,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-64422,AP-10507,MNT-04,5/28/2026 7:58,Approved,40,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-72262,AP-10508,MNT-06,4/19/2026 5:09,Approved,26,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-02670,AP-10509,MNT-01,2/4/2026 20:49,Approved,47,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-90851,AP-10510,REV-02,2/19/2026 19:07,Approved,17,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-87975,AP-10511,MNT-01,7/13/2026 2:14,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-88816,AP-10512,MNT-03,2/12/2026 0:38,Approved,48,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-15738,AP-10513,MNT-03,5/8/2026 7:43,Approved,47,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-71655,AP-10514,MNT-01,8/19/2026 0:07,Approved,29,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-32440,AP-10515,MNT-01,8/4/2026 12:23,Approved,14,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-87554,AP-10516,MNT-01,7/24/2026 21:25,Approved,49,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-03717,AP-10517,MNT-01,8/24/2026 7:52,Approved,29,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-83851,AP-10518,MNT-01,8/13/2026 18:26,Approved,31,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-23879,AP-10519,REV-02,7/30/2026 13:58,Approved,29,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-46632,AP-10520,MNT-01,5/26/2026 9:29,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-11973,AP-10521,MNT-03,2/24/2026 4:21,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-91109,AP-10522,MNT-01,2/26/2026 21:42,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-25761,AP-10523,MNT-03,6/10/2026 18:00,Approved,36,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-44422,AP-10524,MNT-01,6/19/2026 13:03,Approved,25,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-70556,AP-10525,REV-02,3/23/2026 19:42,Approved,29,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-83455,AP-10526,MNT-06,2/20/2026 16:46,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-58341,AP-10527,MNT-01,3/31/2026 6:18,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-60392,AP-10528,MNT-04,7/21/2026 9:49,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-36175,AP-10529,MNT-01,4/11/2026 4:46,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-54305,AP-10530,MNT-01,5/11/2026 0:21,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-38085,AP-10531,MNT-01,2/14/2026 16:08,Approved,25,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-37746,AP-10532,MNT-04,6/10/2026 6:06,Approved,50,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-11021,AP-10533,MNT-06,7/6/2026 1:08,Approved,27,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-65395,AP-10534,MNT-06,3/9/2026 15:57,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-20783,AP-10535,MNT-03,3/14/2026 12:35,Approved,34,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-54798,AP-10536,MNT-04,3/8/2026 8:23,Approved,48,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-20921,AP-10537,MNT-01,3/1/2026 16:00,Approved,36,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-04205,AP-10538,MNT-03,5/8/2026 4:20,Approved,44,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-72235,AP-10539,REV-02,6/23/2026 0:41,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-56750,AP-10540,MNT-01,4/8/2026 11:12,Approved,46,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-61605,AP-10541,MNT-01,5/21/2026 23:47,Approved,23,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-29325,AP-10542,MNT-01,4/7/2026 14:43,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-62158,AP-10543,MNT-01,4/12/2026 19:34,Approved,20,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-75094,AP-10544,MNT-01,7/9/2026 13:49,Approved,10,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-83331,AP-10545,MNT-01,3/7/2026 18:21,Approved,34,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-79434,AP-10546,MNT-01,2/17/2026 15:05,Approved,24,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-42975,AP-10547,MNT-03,7/19/2026 8:52,Approved,40,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-50583,AP-10548,MNT-03,7/29/2026 20:17,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-80550,AP-10549,MNT-01,2/21/2026 2:08,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-09959,AP-10550,MNT-01,9/4/2026 12:40,Approved,15,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-80297,AP-10551,REV-02,7/9/2026 8:30,Approved,37,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-24997,AP-10552,MNT-01,6/7/2026 1:10,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-58112,AP-10553,MNT-01,6/9/2026 16:45,Approved,37,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-86371,AP-10554,MNT-06,7/3/2026 4:23,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-75362,AP-10555,REV-02,4/12/2026 17:37,Approved,40,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-54786,AP-10556,MNT-04,8/9/2026 15:41,Approved,28,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-22688,AP-10557,MNT-03,6/7/2026 14:34,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-56830,AP-10558,REV-02,4/19/2026 18:52,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-81364,AP-10559,MNT-01,7/13/2026 16:25,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-34541,AP-10560,MNT-01,5/24/2026 1:49,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-33702,AP-10561,MNT-01,3/28/2026 16:38,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-82935,AP-10562,MNT-03,2/3/2026 7:26,Approved,28,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-44399,AP-10563,REV-02,6/3/2026 20:06,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-84942,AP-10564,MNT-01,3/15/2026 23:25,Approved,44,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-39904,AP-10565,MNT-01,2/23/2026 7:52,Approved,33,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-07165,AP-10566,MNT-03,8/25/2026 20:47,Approved,45,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-69511,AP-10567,REV-02,7/6/2026 23:50,Approved,32,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-42036,AP-10568,MNT-03,5/13/2026 12:38,Approved,22,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-21109,AP-10569,REV-02,6/27/2026 22:24,Approved,12,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-76375,AP-10570,REV-02,4/17/2026 22:04,Approved,11,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-84330,AP-10571,MNT-01,4/17/2026 18:05,Approved,13,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-24062,AP-10572,MNT-03,6/17/2026 0:46,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-57045,AP-10573,MNT-03,2/6/2026 3:41,Approved,34,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-91850,AP-10574,MNT-01,9/1/2026 15:03,Approved,47,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-68615,AP-10575,MNT-03,3/7/2026 6:12,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-36228,AP-10576,MNT-01,5/18/2026 13:54,Approved,43,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-12958,AP-10577,MNT-10,6/27/2026 10:22,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-46356,AP-10578,MNT-01,9/5/2026 3:27,Approved,18,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-46513,AP-10579,MNT-03,8/13/2026 18:05,Approved,43,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-16127,AP-10580,MNT-06,7/20/2026 3:49,Approved,13,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-94214,AP-10581,MNT-01,3/23/2026 10:50,Approved,38,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-56812,AP-10582,MNT-01,2/21/2026 17:32,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-46678,AP-10583,MNT-01,8/4/2026 12:34,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-83605,AP-10584,MNT-01,6/26/2026 0:17,Approved,46,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-41232,AP-10585,MNT-04,6/26/2026 18:51,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-05054,AP-10586,MNT-01,6/2/2026 23:28,Approved,35,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-91198,AP-10587,MNT-06,8/23/2026 8:11,Approved,44,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-61283,AP-10588,REV-02,7/5/2026 0:27,Approved,38,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-04001,AP-10589,MNT-03,5/2/2026 19:12,Approved,49,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-56895,AP-10590,MNT-01,6/4/2026 5:40,Approved,40,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-59496,AP-10591,REV-02,9/5/2026 18:16,Approved,34,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-46017,AP-10592,MNT-01,6/24/2026 0:26,Approved,26,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-06766,AP-10593,MNT-03,6/29/2026 21:40,Approved,49,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-67280,AP-10594,REV-02,6/2/2026 8:05,Approved,45,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-48151,AP-10595,REV-02,6/25/2026 4:59,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-69371,AP-10596,MNT-06,4/3/2026 15:30,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-51148,AP-10597,MNT-01,7/10/2026 5:10,Approved,37,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-91924,AP-10598,MNT-01,8/12/2026 6:42,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-84915,AP-10599,MNT-03,4/26/2026 17:48,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-69952,AP-10600,MNT-03,3/19/2026 13:24,Approved,12,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-30791,AP-10601,REV-02,5/17/2026 4:28,Approved,12,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-43961,AP-10602,MNT-05,6/26/2026 23:35,Approved,11,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-80479,AP-10603,MNT-01,3/14/2026 10:55,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-53439,AP-10604,MNT-01,2/15/2026 0:40,Approved,15,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
